"환성","cheer; shout; cry","","크고 세차게 지르는 소리.",""
"환속","returning to lay life; leaving the priesthood","","불교에서, 스님이 다시 일반인이 됨.",""
"환속하다","return to lay life; leave the priesthood","","불교에서, 스님이 다시 일반인이 되다.",""
"환송","farewell; saying good-bye","","떠나는 사람을 기쁜 마음으로 보냄.",""
"환송하다","see off; say good-bye","","떠나는 사람을 기쁜 마음으로 보내다.",""
"환송회","farewell party; going-away party","","떠나는 사람을 기쁜 마음으로 보내기 위해 갖는 모임.",""
"환수","redemption; retrieval; confiscation","","다시 거두어들임.",""
"환수되다","be redeemed; be retrieved; be confiscated","","다시 거두어지다.",""
"환수하다","redeem; retrieve; confiscate","","다시 거두어들이다.",""
"환승","transfer; change","","다른 노선이나 교통수단으로 갈아탐.",""
"환승역","transfer station; interchange station","","다른 노선으로 갈아탈 수 있는 역.",""
"환승하다","transfer; change","","다른 노선이나 교통수단으로 갈아타다.",""
"환심","favor; grace; approval","","기쁘고 즐거운 마음.",""
"환언되다","be paraphrased; be put in other words","","앞에서 나온 말이 다르게 바뀌어 말해지다.",""
"환언하다","paraphrase; put in other words","","앞에서 나온 말을 다르게 바꿔 말하다.",""
"환영","phantom; ghost; hallucination","","실제로는 눈앞에 없는 것이 있는 것처럼 보이는 것.",""
"환영","welcome","","오는 사람을 기쁘고 반갑게 맞이함.",""
"환영사","welcome address; welcome speech","","오는 사람을 기쁘고 반갑게 맞이하는 뜻으로 하는 인사말.",""
"환영하다","welcome; greet","","오는 사람을 기쁘고 반갑게 맞이하다.",""
"환영회","welcome party; reception","","오는 사람을 기쁘고 반갑게 맞이하기 위해 갖는 모임.",""
"환원","return; giving back; restoration","","원래의 상태로 다시 돌아감. 또는 그렇게 되게 함.",""
"환원되다","be returned; be restored","","원래의 상태로 다시 돌아가다.",""
"환원주의","reductionism","","철학에서, 다양한 현상을 기본적인 하나의 원리로 설명하려는 경향.",""
"환원하다","return; restore; give back","","원래의 상태로 다시 돌아가다. 또는 그렇게 되게 하다.",""
"환율","exchange rate","","경제에서, 자기 나라 돈을 다른 나라 돈으로 바꿀 때의 비율.",""
"환자","patient; sick person","","몸에 병이 들거나 다쳐서 아픈 사람.",""
"환자복","patient clothing; hospital gown","","병원에서 입원한 환자가 입는 옷.",""
"환장","going crazy; going mad; being out of one's mind","","마음이나 행동이 정상이 아닌 듯한 상태가 됨.",""
"환장되다","go crazy; go mad; be out of one's mind","","마음이나 행동이 정상이 아닌 듯한 상태가 되다.",""
"환장하다","go crazy; go mad; be out of one's mind","","마음이나 행동이 정상이 아닌 듯한 상태가 되다.",""
"환쟁이","painter; artist","","(낮잡아 이르는 말로) 그림을 전문적으로 그리는 사람.",""
"환전","foreign exchange; money exchange","","한 나라의 화폐를 다른 나라의 화폐와 맞바꿈.",""
"환전소","currency exchange counter","","돈을 외국 돈이나 금액이 작은 지폐 또는 동전으로 바꾸어 주는 곳.",""
"환전하다","change; exchange","","한 나라의 화폐를 다른 나라의 화폐와 맞바꾸다.",""
"환절기","change of seasons","","계절이 바뀌는 시기.",""
"환청","auditory hallucination","","실제로 나지 않는 소리가 마치 들리는 것처럼 느껴지는 현상. 또는 그런 소리.",""
"환풍기","ventilator; exhaust fan","","방 안의 더럽고 탁한 공기를 내보내고 바깥의 맑은 공기를 들어오게 하는 기구.",""
"환하다","bright; light; radiant","","빛이 비치어 맑고 밝다.",""
"환호","cheer; shout of joy","","기뻐서 큰 소리로 외침.",""
"환호성","cheer; shout of joy","","기뻐서 크게 외치는 소리.",""
"환호하다","cheer; shout for joy","","기뻐서 큰 소리로 외치다.",""
"환희","delight; joy; happiness","","크게 기뻐함. 또는 큰 기쁨.",""
"환희하다","rejoice; exult","","크게 기뻐하다.",""
"환히","brightly; radiantly","","빛이 비치어 맑고 밝게.",""
"활","bow","","나무나 쇠 등을 휘어서 반달 모양으로 만든 뒤 양끝에 줄을 걸고 화살을 쏘는 무기.",""
"활강","downhill; sliding down","","스키나 자동차 등을 타고 비탈진 곳을 미끄러져 내려오거나 내려감.",""
"활강하다","go downhill; slide down","","스키나 자동차 등을 타고 비탈진 곳을 미끄러져 내려오거나 내려가다.",""
"활개","limb","","사람의 어깨에서 팔까지 또는 엉덩이에서 다리까지의 양쪽 부분.",""
"활극","action movie","","싸움, 도망, 모험 등을 위주로 하여 만든 영화나 연극.",""
"활기","vitality; energy; life","","활발한 기운.",""
"활기차다","energetic; lively; vibrant","","힘이 넘치고 생기가 가득하다.",""
"활달하다","broad-minded; great-hearted","","마음이 넓고 크다.",""
"활달히","broad-mindedly; great-heartedly","","마음이 넓고 크게.",""
"활동","activity; movement","","몸을 움직여 행동함.",""
"활동가","activist","","어떤 일에서 좋은 결과를 거두기 위해 힘써 일하는 사람.",""
"활동력","energy; power; vitality; activity","","몸을 움직여 행동하거나 어떤 일에서 좋은 결과를 거두기 위해 힘써 일하는 힘.",""
"활동비","activity cost; expense for activity","","어떤 일에서 좋은 결과를 거두기 위해 일하는 데에 필요한 돈.",""
"활동성","activity","","몸을 움직여 행동하거나 어떤 일에서 좋은 결과를 거두기 위해 힘써 일하는 성질.",""
"활동적","active; energetic","","몸을 움직여 행동하는.",""
"활동적","being active; being energetic","","몸을 움직여 행동하는 것.",""
"활동하다","move; perform an activity","","몸을 움직이다.",""
"활력","vitality; energy","","살아 움직이는 힘.",""
"활력소","tonic; energizer; shot in the arm; refresher","","살아 움직이는 힘이 되는 요소.",""
"활로","way out; outlet","","어려움을 이기고 살아 나갈 수 있는 길.",""
"활발하다","lively; cheerful; outgoing; vigorous","","생기가 있고 힘차다.",""
"활발히","vigorously; energetically; actively","","생기가 있고 힘차게.",""
"활보","stride; prancing; strut","","큰 걸음으로 힘차고 당당하게 걸음. 또는 그런 걸음.",""
"활보하다","stride; prance; strut","","큰 걸음으로 힘차고 당당하게 걷다.",""
"활성화","boost; revitalization; invigoration","","사회나 조직 등의 기능이 활발함. 또는 그러한 기능을 활발하게 함.",""
"활성화되다","be boosted; be revitalized; be invigorated","","사회나 조직 등의 기능이 활발해지다.",""
"활성화하다","boost; revitalize; invigorate","","사회나 조직 등의 기능이 활발하다. 또는 그러한 기능을 활발하게 하다.",""
"활시위","bowstring","","화살을 걸어서 잡아당겼다 놓아 멀리 날아가게 하는, 활의 몸체에 팽팽하게 걸어 놓은 줄.",""
"활쏘기","archery","","활을 쏘는 일.",""
"활약","activity; performance; active role","","활발히 활동함.",""
"활약상","activity; performance","","활발히 활동하는 모습.",""
"활약하다","be active; perform actively; play an active role","","활발히 활동하다.",""
"활어","live fish","","살아 있는 물고기.",""
"활엽수","broad-leaved tree","","감나무, 오동나무, 참나무 등과 같이 잎이 평평하고 넓은 나무.",""
"활옷","hwarot","","한국의 전통 결혼식 때 신부가 입는 옷.",""
"활용","use; utilization","","어떤 대상이 가지고 있는 쓰임이나 능력을 충분히 잘 이용함.",""
"활용되다","be used; be utilized","","어떤 대상이 가지고 있는 쓰임이나 능력이 충분히 잘 이용되다.",""
"활용하다","use; utilize","","어떤 대상이 가지고 있는 쓰임이나 능력을 충분히 잘 이용하다.",""
"활자","type","","인쇄를 하기 위해 네모난 기둥 모양의 금속 윗면에 문자나 기호를 볼록 튀어나오게 새긴 것.",""
"활자본","printed book","","활자로 짜서 만든 인쇄용 판을 사용하여 찍어낸 책.",""
"활자체","typeface; font; type","","활자로 된 글자의 모양.",""
"활자화","printing; typesetting","","글이 인쇄되어 나옴. 또는 글을 인쇄하여 냄.",""
"활자화되다","be printed; be typeset","","글이 인쇄되어 나오다.",""
"활자화하다","print; typeset; publish","","글이 인쇄되어 나오다. 또는 글을 인쇄하여 내다.",""
"활주","run; glide; slide","","땅이나 물 위를 미끄러져 힘차게 달림.",""
"활주로","runway","","비행장에서 비행기가 뜨거나 내릴 때에 달리는 길.",""
"활주하다","run; glide; slide","","땅이나 물 위를 미끄러져 힘차게 달리다.",""
"활짝","completely; thoroughly","","문 등이 완전히 열린 모양.",""
"활활","freely; flutteringly","","새나 곤충 등이 높이 떠서 느리게 날개를 치며 시원스럽게 나는 모양.",""
"활황","boom; buoyancy","","활발한 기운이 있는 상황.",""
"홧김","being in a fit of anger","","화가 나는 기회나 계기.",""
"황","amber; brownish yellow; being yellowish","","어둡고 흐린 빛이 섞인 노란색.",""
"황","being awful; being no good; being poor","","어떤 일을 이루는 데 들어맞지 아니함.",""
"황공하다","awe-struck; overwhelmingly grateful","","높은 사람의 위엄이나 지위 등에 눌려 두렵다.",""
"황국","empire; kingdom","","황제가 다스리는 나라.",""
"황궁","imperial palace; royal palace","","황제의 궁궐.",""
"황금","gold","","누런빛의 금.",""
"황금기","golden days; prime; heyday","","최고의 경지에 올라 가장 좋은 시기.",""
"황금만능주의","mammonism; materialism","","돈이 가장 중요하며 돈으로 무엇이든지 마음대로 할 수 있다고 믿는 사고방식이나 태도.",""
"황금물결","golden waves","","(비유적으로) 누렇게 익은 벼가 바람에 흔들리는 모습.",""
"황금비","golden ratio","","한 선분을 둘로 나눌 때, 전체에 대한 큰 부분의 비와 큰 부분에 대한 작은 부분의 비가 같게 한 비율.",""
"황금빛","gold color; being golden","","황금의 색과 같은 누런빛.",""
"황금색","gold color; being golden","","황금의 색과 같은 누런색.",""
"황금시대","golden age","","사회가 가장 발달되어 행복과 평화가 가득 찬 시대.",""
"황급하다","urgent; hurry; pressing","","몹시 어수선하고 매우 급하다.",""
"황급히","urgently; hurriedly","","몹시 어수선하고 매우 급하게.",""
"황달","jaundice","","온몸과 눈 등이 누렇게 되는 병.",""
"황당무계하다","absurd; nonsensical; ridiculous","","말이나 행동 등이 진실하지 않고 매우 터무니없다.",""
"황당하다","absurd; nonsensical; ridiculous","","말이나 행동 등이 진실하지 않고 터무니없다.",""
"황당히","absurdly; ridiculously","","말이나 행동 등이 진실하지 않고 터무니없이.",""
"황도","yellow peach","","속살이 노란 복숭아.",""
"황량하다","desolate; deserted","","집, 땅, 숲 등이 거칠어져 못 쓰게 되어 쓸쓸하다.",""
"황망","urgency; haste; precipitousness","","마음이 몹시 급하여 어찌할 바를 모르고 허둥지둥하는 면이 있음.",""
"황망하다","urgent; in haste; precipitous","","마음이 몹시 급하여 어찌할 바를 모르고 허둥지둥하는 면이 있다.",""
"황망히","urgently; hurriedly; precipitously","","마음이 몹시 급하여 어찌할 바를 모르고 허둥지둥하는 면이 있게.",""
"황무지","wilderness; wasteland","","가꾸지 않고 내버려 두어 거친 땅.",""
"황사","yellow sand","","누런 모래.",""
"황산","sulfuric acid","","색깔과 냄새가 없으며 끈끈하고 대부분의 금속을 녹일 수 있을 정도로 강한 산성의 액체.",""
"황새","stork","","생김새는 백로와 비슷한데, 크기는 훨씬 크고 다리와 부리가 길며, 몸 색깔은 흰색이고 날개의 깃과 어깨의 깃 그리고 부리가 검은색인 새.",""
"황색","being yellowish; straw color","","어둡고 흐린 빛이 섞인 노란색.",""
"황소","bull","","몸집이 큰, 수컷 소.",""
"황소고집","stubbornness; persistence","","몹시 센 고집.",""
"황송스럽다","grateful; obliged; indebted","","분에 넘쳐 고맙고도 부담스러운 느낌이 있다.",""
"황송하다","grateful; obliged; indebted","","분에 넘쳐 고맙고도 부담스럽다.",""
"황실","imperial family; royal family","","황제의 집안.",""
"황야","wilderness; wasteland","","돌보지 않고 버려두어 거친 들판.",""
"황인종","Mongoloid","","피부색이 황색인 인종.",""
"황제","emperor","","왕이나 제후를 거느리고 나라를 통치하는 임금.",""
"황태자","crown prince","","황제의 자리를 이을 황제의 아들.",""
"황토","red clay; red clay soil","","누렇고 거무스름한 흙.",""
"황토색","red clay; red brown","","황토의 빛깔과 같이 누런빛을 띤 갈색.",""
"황톳길","red clay road","","누렇고 거무스름한 흙으로 이루어진 길.",""
"황폐","devastation; ruin","","집, 땅, 숲 등이 거칠어져 못 쓰게 됨.",""
"황폐되다","be devastated; be ruined","","집, 땅, 숲 등이 거칠어져 못 쓰게 되다.",""
"황폐하다","be devastated; be ruined","","집, 땅, 숲 등이 거칠어져 못 쓰게 되다.",""
"황폐화","devastation; ruin","","집, 땅, 숲 등을 돌보지 않고 그냥 두어 거칠어지고 못 쓰게 됨. 또는 그렇게 만듦.",""
"황폐화되다","be devastated; be ruined","","집, 땅, 숲 등을 돌보지 않고 그냥 두어 거칠어지고 못 쓰게 되다.",""
"황폐화하다","be devastated; be ruined","","집, 땅, 숲 등을 돌보지 않고 그냥 두어 거칠어지고 못 쓰게 되다. 또는 그렇게 만들다.",""
"황해","Hwanghae","","한국의 서쪽에 있는 바다. 한반도와 중국에 둘러싸여 있으며 중국 내륙에서 흘러 오는 황토 때문에 바닷물이 누렇다. 밀물과 썰물 때의 수위의 차가 심하여 간석지가 발달해 있다.",""
"황해남도","Hwanghaenam-do Province","","한반도 중서부에 있는 도. 북한이 1954년에 황해도에서 분리하여 신설하였다. 주요 도시로는 해주가 있다.",""
"황해도","Hwanghae-do Province","","우리나라 중서부에 있는 도. 쌀, 사과, 조기가 많이 나며 온천이 유명하다. 현재 북한에서는 황해남도와 황해북도로 나뉘어 있다.",""
"황해북도","Hwanghaebuk-do Province","","한반도 중부 내륙 지방인 도. 북한이 1954년에 황해도에서 분리하여 신설하였다. 주요 도시로는 사리원 등이 있다.",""
"황혼","twilight; dusk","","해가 지고 조금씩 어두워지는 때. 또는 그때의 빛.",""
"황혼기","twilight","","(비유적으로) 사람의 생애나 나라의 운명 등이 한창인 고비를 지나 점점 약해져 마지막에 이른 때.",""
"황홀","magnificence; splendor; brilliance","","눈이 부셔 흐릿하게 보일 정도로 아름답고 화려함.",""
"황홀감","ecstasy; trance; rapture","","마음이나 시선을 빼앗겨 흥분된 느낌.",""
"황홀경","ecstasy; trance; rapture","","마음이나 시선을 빼앗겨 흥분된 경지나 지경.",""
"황홀하다","magnificent; splendid; brilliant","","눈이 부셔 흐릿하게 보일 정도로 아름답고 화려하다.",""
"황홀히","magnificently; splendidly; brilliantly","","눈이 부셔 흐릿하게 보일 정도로 아름답고 화려하게.",""
"황황하다","urgent; in haste; precipitous","","이리저리 헤매며 어쩔 줄 모르게 급하다.",""
"황황히","urgently; hurriedly; precipitously","","이리저리 헤매며 어쩔 줄 모를 정도로 급하게.",""
"황후","empress","","황제의 부인.",""
"홱","quickly without hesitation","","어떤 행동을 망설이지 않고 빠르고 시원스럽게 해내는 모양.",""
"횃불","torch","","주로 밤길을 밝히기 위하여, 갈대, 나뭇가지 등의 끝에 붙여 들고 다닐 수 있는 불.",""
"회","hoe","","고기나 생선 등을 날로 잘게 썰어서 먹는 음식.",""
"회갑","one's sixtieth birthday; the age of sixty","","사람이 태어난 지 만 육십 년이 되는 예순 번째 생일.",""
"회갑연","one's sixtieth birthday party","","사람이 태어난 지 만 육십 년이 되는 예순 번째 생일에 하는 잔치.",""
"회개","repentance; penitence","","잘못을 뉘우치고 바르게 고침.",""
"회개하다","repent; become penitent","","잘못을 뉘우치고 바르게 고치다.",""
"회견","interview; conference","","일정한 절차를 거쳐 만나서 서로 의견이나 생각 등을 밝힘. 또는 그런 모임.",""
"회견하다","hold an interview; hold a conference","","일정한 절차를 거쳐 만나서 서로 의견이나 생각 등을 밝히다.",""
"회계","accounting; bookkeeping","","나가고 들어오는 돈을 따져서 계산함.",""
"회계사","accountant; CPA","","돈이 들어오고 나가는 회계에 관한 일을 전문적으로 처리할 수 있는 법적 자격을 갖춘 사람.",""
"회계하다","do accounting; do bookkeeping","","나가고 들어오는 돈을 따져서 계산하다.",""
"회고","retrospection; reminiscence; recollection","","지나간 일을 돌이켜 생각함.",""
"회고담","reminiscences; talk about old days","","지나간 일을 생각하며 하는 이야기.",""
"회고되다","be retrospected; be recollected; be recalled","","지나간 일이 돌이켜져 생각되다.",""
"회고록","reminiscences; memoir","","지나간 일을 돌이켜 생각하며 적은 기록.",""
"회고하다","retrospect; recollect","","지나간 일을 돌이켜 생각하다.",""
"회관","hall; center","","모임이나 회의 등을 목적으로 지은 건물.",""
"회교","Islam","","7세기 초 아라비아의 예언자 마호메트가 창시하였으며, 유일신 알라를 모시고 코란을 경전으로 하는, 세계 3대 종교의 하나.",""
"회군","withdrawal; retreat","","군사를 돌이켜 돌아가거나 돌아옴.",""
"회군하다","withdraw; retreat","","군사를 돌이켜 돌아가거나 돌아오다.",""
"회귀","return; regression","","한 바퀴를 돌아 제자리로 돌아오거나 돌아감.",""
"회귀되다","be returned; be regressed","","한 바퀴를 돌아 제자리로 돌아오거나 돌아가게 되다.",""
"회귀하다","return; regress","","한 바퀴를 돌아 제자리로 돌아오거나 돌아가다.",""
"회기","session","","회의를 시작하여 마칠 때까지의 기간.",""
"회담","talk; meeting","","어떤 문제를 가지고 거기에 관련된 사람들이 모여서 토의함. 또는 그 토의.",""
"회담하다","have a talk; hold a conversation","","어떤 문제를 가지고 거기에 관련된 사람들이 모여서 토의하다.",""
"회답","reply; answer","","물음이나 편지 등에 대하여 반응함. 또는 그런 반응.",""
"회답하다","reply; answer","","물음이나 편지 등에 대하여 반응하다.",""
"회동","meeting; gathering; assembly","","여러 사람이 일정한 목적을 가지고 한데 모임.",""
"회동하다","meet; gather; assemble","","여러 사람이 일정한 목적을 가지고 한데 모이다.",""
"회보","newsletter; newssheet; bulletin","","모임에 관한 일을 그 모임의 회원들에게 알리는 보고. 또는 그런 간행물.",""
"회복","recovery; revitalization; getting better","","아프거나 약해졌던 몸을 다시 예전의 상태로 돌이킴.",""
"회복기","convalescence; recuperation; recovery","","건강 등이 원래의 상태로 조금씩 나아져 가는 시기.",""
"회복되다","be recovered; be revitalized; get better","","아프거나 약해졌던 몸이 다시 예전의 상태로 돌아오다.",""
"회복세","recovery; turn for the better","","건강 등이 조금씩 나아져 가는 상태.",""
"회복시키다","recover; revitalize","","아프거나 약해졌던 몸을 다시 예전의 상태로 돌아가게 하다.",""
"회복실","recovery room","","수술 직후 일정 기간 동안 간호를 받거나 마취 상태에서 깨어나기 위해 수술한 환자가 안정을 취하는 병실.",""
"회복하다","recover; regain; revitalize","","아프거나 약해졌던 몸을 다시 예전의 상태로 돌이키다.",""
"회부","sending; referral; submission","","어떤 문제나 서류, 사건 등을 관계 기관이나 회의, 재판 등에 돌려보내거나 넘김.",""
"회부되다","be sent; be referred; be submitted","","어떤 문제나 서류, 사건 등이 관계 기관이나 회의, 재판 등에 돌려보내지거나 넘어가다.",""
"회부하다","send; refer; submit","","어떤 문제나 서류, 사건 등을 관계 기관이나 회의, 재판 등에 돌려보내거나 넘기다.",""
"회비","membership fee; dues","","모임에서 사용하기 위하여 그 모임의 회원들이 내는 돈.",""
"회사원","employee; office worker; staff","","회사에 속하여 일하는 사람.",""
"회상","reflection; recollection; retrospection","","지난 일을 다시 생각함. 또는 그런 생각.",""
"회상되다","be reflected; be recollected; be retrospected","","지난 일이 다시 생각되다.",""
"회상하다","reflect; recollect; retrospect","","지난 일을 다시 생각하다.",""
"회색","gray","","재의 빛깔처럼 검은색과 흰색이 섞인 색.",""
"회색빛","gray","","재의 빛깔과 같이 흰빛을 띤 검은빛.",""
"회생","revival; recovery; survival","","죽어 가던 것이 다시 살아남.",""
"회생시키다","revive; recover","","죽어 가던 것을 다시 살아나게 하다.",""
"회생하다","revive; recover; survive","","죽어 가던 것이 다시 살아나다.",""
"회선","line; circuit","","통신이 가능하도록 설치된 선.",""
"회수","retrieval; recovery; collection","","내주었거나 빌려주었던 것을 도로 거두어들임.",""
"회수권","book of commuter tickets","","한 번에 한 장씩 쓰는 표를 여러 장 묶어서 파는 표.",""
"회수되다","be retrieved; be recovered; be collected","","내주었거나 빌려주었던 것이 도로 거두어들여지다.",""
"회수하다","retrieve; recover; collect","","내주었거나 빌려주었던 것을 도로 거두어들이다.",""
"회식","dining together; group dinner","","모임이나 단체에 속한 사람이 모여 함께 음식을 먹음. 또는 그런 모임.",""
"회신","reply; answer","","질문이나 편지 등에 대하여 편지나 전화 등으로 답을 함.",""
"회신하다","reply; answer","","질문이나 편지 등에 대하여 편지나 전화 등으로 답을 하다.",""
"회심","satisfaction; content","","마음에 흐뭇하게 들어맞음. 또는 그런 상태의 마음.",""
"회오리","whirl","","바람이 한곳에서 빙글빙글 돌아 흙이나 검불 등이 나선 모양으로 하늘 높이 오르는 현상.",""
"회오리바람","whirlwind","","나선 모양으로 빙글빙글 돌며 부는 바람.",""
"회오리치다","whirl; surge","","어떤 감정이나 기세 등이 세차게 일다.",""
"회원","member","","어떤 모임을 이루는 사람.",""
"회원국","member country; member state","","국제기구나 국제적인 조직의 회원인 나라.",""
"회원권","membership","","어떤 모임의 회원임을 증명하는 표. 또는 회원만 참여하는 모임이나 공연 등의 입장권.",""
"회유","conciliation; appeasement; coaxing","","어르고 달래어 시키는 말을 듣도록 함.",""
"회유되다","be conciliated; be appeased; be coaxed","","어르고 달래어져 시키는 말을 듣게 되다.",""
"회유책","conciliatory policy","","정부나 기업이 반대 당이나 노동자에게 적당한 양보 조건을 제시하여 자신들의 입장을 받아들이게 하려는 정책.",""
"회유하다","conciliate; appease; coax","","어르고 달래어 시키는 말을 듣도록 하다.",""
"회의감","skepticism; doubt","","의심이 드는 느낌.",""
"회의록","minutes; proceedings","","여럿이 모여 의논한 내용, 진행 과정, 결과 등을 적은 기록.",""
"회의실","meeting room","","여럿이 모여 의논할 때에 쓰는 방.",""
"회의장","meeting hall; conference center","","여럿이 모여 의논하는 장소.",""
"회의적","being skeptical; being suspicious; being doubtful","","어떤 일에 의심을 품는 것.",""
"회의적","skeptical; suspicious; doubtful","","어떤 일에 의심을 품는.",""
"회의주의","skepticism","","사람의 감각이나 인식은 주관적이고 상대적이어서 사람의 능력으로는 절대적인 진리를 알 수 없다고 보는 사상.",""
"회의하다","harbor doubt; be skeptical","","마음속에 의심을 품다.",""
"회의하다","hold a meeting; have a conference","","여럿이 모여 의논하다.",""
"회자","being on everyone's lips; being talked about","","칭찬을 받으며 사람의 입에 자주 오르내림.",""
"회자되다","be on everyone's lips; be talked about","","칭찬을 받으며 사람의 입에 자주 오르내리게 되다.",""
"회자정리","meeting inevitably being followed by parting","","만난 사람은 반드시 헤어진다는 뜻으로 세상의 모든 것이 덧없음을 나타내는 말.",""
"회자하다","be on everyone's lips; be talked about","","칭찬을 받으며 사람의 입에 자주 오르내리다.",""
"회장","hall; venue","","모임을 가지는 장소.",""
"회장","president","","모임을 대표하고 모임의 일을 책임지는 사람.",""
"회장단","senior leadership; senior management","","회장이나 부회장으로 이루어진 모임.",""
"회전","spinning; turning around; rotation","","물체 자체가 빙빙 돎.",""
"회전되다","be spun; be turned; be rotated","","물체 자체가 빙빙 돌게 되다.",""
"회전목마","merry-go-round","","목마에 사람을 태우고 빙글빙글 돌아가게 만든 놀이 기구.",""
"회전시키다","spin; turn; rotate","","물체 자체를 빙빙 돌리다.",""
"회전의자","swivel chair","","앉는 자리가 돌아가는 의자.",""
"회전하다","spin; turn around; rotate","","물체 자체가 빙빙 돌다.",""
"회중","congregation; audience; assembly","","한곳에 많이 모여 있는 사람들.",""
"회중시계","pocket watch","","몸에 지니고 다니는 작은 시계.",""
"회중전등","flashlight","","가지고 다닐 수 있는 작은 전등.",""
