"캔","can","","양철이나 알루미늄 등으로 만든 통.",""
"캔디","candy","","엿이나 설탕을 졸여서 입에 넣기 좋은 크기로 만든 딱딱하고 단 과자.",""
"캔버스","canvas","","유화를 그릴 때 쓰는 천.",""
"캠퍼스","campus","","건물과 운동장 등이 있는 대학교의 일정한 구역.",""
"캠페인","campaign","","주로 사회적, 정치적 목적을 위하여 대중을 상대로 조직적으로 펼치는 운동.",""
"캠프","camping; camp","","산이나 들 또는 바닷가 등에 천막을 치고 일시적으로 하는 생활. 또는 그런 생활을 하는 곳.",""
"캠프파이어","campfire","","야영지에서 피우는 모닥불. 또는 그것을 둘러싸고 하는 놀이.",""
"캠핑","camping","","산이나 들 또는 바닷가 등에서 텐트를 치고 생활함. 또는 그런 생활.",""
"캡","cap","","주로 앞부분에 챙이 있는, 머리 모양에 따라 꼭 맞게 된 납작한 모자.",""
"캡슐","capsule","","맛이나 냄새 등이 좋지 않은 가루약 등을 담아서 먹는 데 쓰는 작은 용기.",""
"캥거루","kangaroo","","호주 및 그 주변의 여러 섬에서 살며, 암컷은 새끼를 낳아 배에 달린 주머니에 넣어서 기르는 동물.",""
"커닝","cheating","","시험을 볼 때, 미리 준비해 온 답이나 남의 답안지를 몰래 보고 답을 쓰는 일.",""
"커닝하다","cheat","","시험을 볼 때, 미리 준비해 온 답이나 남의 답안지를 몰래 보고 답을 쓰다.",""
"커다랗다","huge; enormous","","아주 크다.",""
"커리큘럼","curriculum","","교육 목표에 따라 교육 내용을 전반적으로 계획한 것.",""
"커뮤니케이션","communication","","말이나 글, 소리, 표정, 몸짓 등을 통해 서로의 생각, 느낌 등의 정보를 주고받는 일.",""
"커미션","commission","","어떤 일을 맡아 처리해 주거나 중간에서 일이 잘되도록 힘써 준 대가로 받는 돈.",""
"커버","cover","","물건을 덮거나 싸는 물건.",""
"커버하다","cover; wrap","","물건을 덮거나 싸다.",""
"커브","curve","","길이나 선 등의 굽은 부분.",""
"커서","cursor","","컴퓨터의 모니터 화면에서 정보의 입력 위치를 나타내는 표지.",""
"커지다","get bigger; grow; increase","","크게 되다.",""
"커트","cutting","","진행되던 일을 중간에서 막는 일.",""
"커튼","curtain; drapes","","창이나 문을 가릴 수 있도록 그 위에 매달아 길게 늘어뜨린 천.",""
"커플","couple","","짝이 되는 남녀 한 쌍.",""
"커피숍","coffee shop","","사람들이 주로 커피나 차를 마시며 이야기하거나 쉴 수 있도록 꾸며 놓은 가게.",""
"커피콩","coffee bean","","커피나무 열매의 씨.",""
"커피포트","coffee pot","","주로 커피를 타서 마시기 위해 전기를 이용해 물을 끓이는 주전자.",""
"컥컥","in a choking sound","","목구멍에 깊이 걸린 것을 세게 자꾸 내뱉는 소리.",""
"컥컥","with a gasp","","자꾸 숨이 답답하게 막히는 모양.",""
"컥컥거리다","choke; gasp; make a choking sound","","숨이 자꾸 답답하게 막히다.",""
"컥컥거리다","make a choking sound","","목구멍에 깊이 걸린 것을 세게 내뱉는 소리를 자꾸 내다.",""
"컥컥대다","choke; gasp; make a choking sound","","숨이 자꾸 답답하게 막히다.",""
"컥컥대다","make a choking sound","","목구멍에 깊이 걸린 것을 세게 내뱉는 소리를 자꾸 내다.",""
"컥컥하다","choke; gasp; make a choking sound","","자꾸 숨이 답답하게 막히다.",""
"컥컥하다","make a choking sound","","목구멍에 깊이 걸린 것을 세게 자꾸 내뱉는 소리를 내다.",""
"컨디션","condition","","몸이나 건강, 마음 등의 상태.",""
"컨소시엄","consortium","","규모가 큰 건설 공사 등의 계약을 따 내기 위해 여러 기업체가 공동으로 참여하는 방식. 또는 그런 모임.",""
"컨테이너","container; shipping container","","화물을 담아 나르기 위해 주로 쓰는, 쇠로 만들어진 큰 상자.",""
"컨트롤","control","","자기 뜻대로 다루거나 조절하는 일.",""
"컨트롤하다","control","","자기 뜻대로 다루거나 조절하다.",""
"컬러","color","","분명한 빛깔.",""
"컬컬하다","thirsty","","목이 몹시 말라서 물이나 술 등을 마시고 싶은 느낌이 있다.",""
"컴백하다","come back; stage a comeback","","예전에 활동하던 곳으로 다시 돌아오다.",""
"컴컴하다","very dark; pitch-dark","","사물이 보이지 않을 만큼 아주 어둡다.",""
"컴퍼스","compass","","자유롭게 폈다 오므렸다 할 수 있는 두 다리를 이용해 원이나 호를 그리는 데 사용하는 제도용 기구.",""
"컵라면","cup ramen noodle","","컵 모양의 일회용 그릇에 담아 뜨거운 물을 부어 간편하게 먹을 수 있게 만든 라면.",""
"컷","cut","","한 대의 카메라가 한 번의 연속 촬영으로 찍은 장면.",""
"컹컹","woof; ruff","","개가 크게 짖는 소리.",""
"컹컹거리다","keep barking","","개가 계속 크게 짖다.",""
"컹컹대다","keep barking","","개가 계속 크게 짖다.",""
"컹컹하다","bark","","개가 크게 짖다.",""
"케냐","Kenya","","아프리카 동부 적도 아래에 있는 나라. 세계 야생 동물의 보고로 야생 동물 보호 지구가 있으며 주로 커피 등의 농업이나 관광 산업이 발달해 있다. 주요 언어는 영어와 스와힐리어이고 수도는 나이로비이다.",""
"케이블","cable","","실이나 철사 등을 꼬아서 만든 굵은 선.",""
"케이블카","cable car","","높고 가파른 산에 설치하여 사람이나 짐을 나르는 차량.",""
"케이스","case; cover","","물건을 넣는 작은 상자나 덮개.",""
"케이에스","KS; Korean Standards","","한국 산업 규격에 합격된 제품에 붙는 표시.",""
"케첩","ketchup","","토마토를 주요 재료로 하여 식초, 설탕 등을 넣고 끓여 만든 서양식 양념.",""
"케케묵다","old; antiquated","","물건 등이 아주 오래되어 낡다.",""
"켄트지","kent paper","","그림이나 도면, 도안 등을 그릴 때 쓰는 빳빳한 흰 종이.",""
"켕기다","be tightened","","단단하고 팽팽하게 되다.",""
"켜","layer","","겹겹이 포개어진 물건의 하나하나의 층.",""
"켜켜로","in layers","","여러 켜를 이루어.",""
"켜켜이","in several layers","","여러 켜마다.",""
"켤레","pair","","신발, 양말, 장갑 등 짝이 되는 두 개를 한 벌로 세는 단위.",""
"코감기","sinus cold","","코가 막히거나 콧물이 나오는 증상의 감기.",""
"코걸이","nose ring; nose pendant","","장식으로 코에 거는 물건.",""
"코끝","nose tip","","코의 가장 높은 끝부분.",""
"코냑","cognac","","포도주를 증류하여 만든 고급 술.",""
"코너","corner","","구석이나 길의 모퉁이.",""
"코드","code","","특정 사회나 계급, 직업 등에서만 통하는 규약이나 관례.",""
"코디네이터","stylist","","다른 사람의 옷, 화장, 장신구, 신발 등을 조화롭게 꾸며 주는 일을 전문적으로 하는 사람.",""
"코딱지","booger","","콧구멍에 콧물과 먼지가 섞여 말라붙은 것.",""
"코란","the Koran; the holy book","","이슬람교의 이치와 가르침을 적은 책.",""
"코러스","choir; singing together","","여러 사람이 소리의 높낮이에 따라 음을 나누어 소리가 어울리도록 노래를 부름. 또는 그 노래.",""
"코르덴","corduroy","","겉면에는 짧은 털이 촘촘하게 돋아 있고, 가늘고 길게 줄이 파여 있는 옷감.",""
"코르크","cork","","코르크나무의 껍질 부분을 잘게 잘라 가공한 것.",""
"코맹맹이","stuffy nose; person with a stuffy nose","","코가 막혀서 소리를 제대로 내지 못하는 상태. 또는 그런 사람.",""
"코미디","comedy","","재미있고 웃기는 내용의 연극이나 드라마.",""
"코미디언","comedian","","희극을 전문적으로 연기하는 배우.",""
"코믹하다","comic; funny","","우습고 재미있다.",""
"코밑","being under one's nose","","코의 아랫부분이란 뜻으로, 아주 가까운 곳.",""
"코바늘","hooked needle; crochet hook","","한쪽 또는 양쪽 끝이 뾰족하고 꼬부라져 실을 걸 수 있도록 만든 뜨개바늘.",""
"코브라","cobra","","몸의 길이가 1.5~2미터이며 독이 있고 몸의 일부를 땅 위에 세워 공격하는 뱀.",""
"코빼기","nose","","(속된 말로) 코.",""
"코뼈","nasal bones","","콧등의 윗부분을 이루는 얇고 길쭉한 한 쌍의 뼈.",""
"코뿔소","rhinoceros","","코 위에 뿔이 있고 몸집이 크며 무리를 지어 사는 초식 동물.",""
"코스","course","","어떤 목적에 따라 정해진 길.",""
"코스모스","cosmos; Mexican Aster","","주로 가을에 하얀색, 분홍색, 빨간색의 꽃이 피고 키가 크며 잎이 가늘게 나는 식물. 또는 그 꽃.",""
"코알라","koala","","성질이 온순하고, 새끼를 주머니에 넣어 키우다가 반 년 정도 지나면 업어 기르며, 나무 위에 사는 초식 동물.",""
"코앞","being in front of one's nose","","코의 바로 앞이란 뜻으로, 아주 가까운 곳.",""
"코웃음","scornful laughter","","코끝으로 가볍게 웃는 비웃음.",""
"코주부","big-nosed person","","(놀리는 말로) 코가 큰 사람.",""
"코치","coaching; teaching","","지도하고 가르침.",""
"코치하다","coach; teach","","지도하고 가르치다.",""
"코카인","cocaine","","코카의 잎에 들어 있는 마약.",""
"코코넛","coconut","","속에 달콤하고 고소한 액체가 들어 있는, 코코야자의 열매.",""
"코코아","cocoa powder","","카카오나무 열매의 씨를 빻아 만든 갈색 가루.",""
"코털","nose hair; vibrissae","","콧구멍 속에 난 털.",""
"코팅","coating","","물체의 겉면을 엷은 막으로 입히는 일.",""
"코팅하다","coat","","물체의 겉면을 엷은 막으로 입히다.",""
"코피","nosebleed","","콧구멍 밖으로 흘러나오는 피.",""
"코하다","sleep; go to bed","","(어린아이의 말로) 자다.",""
"코허리","concave part of the nose","","콧등의 오목하게 들어간 부분.",""
"코흘리개","snotty kid","","(놀리는 말로) 늘 콧물을 흘리는 아이.",""
"콕","with a thrust","","작게 또는 세게 한 번 찌르거나 박거나 찍는 모양.",""
"콕콕","with thrusts","","작게 또는 세게 자꾸 찌르거나 박거나 찍는 모양.",""
"콘도","membership resort","","객실에 취사 도구를 비롯한 기본적인 살림살이를 갖추고 있으며, 객실 단위로 분양하여 운영하는 형태의 호텔.",""
"콘도미니엄","membership resort","","객실에 취사 도구를 비롯한 기본적인 살림살이를 갖추고 있으며, 객실 단위로 분양하여 운영하는 형태의 호텔.",""
"콘돔","condom","","성교할 때에 피임이나 성병 예방을 위해 남자의 성기에 씌우는 얇은 고무 주머니.",""
"콘서트","music concert","","악기를 연주하거나 노래를 하여 청중에게 들려주는 모임.",""
"콘센트","electrical outlet; socket","","전기가 흐르는 선과 코드를 이어주며, 플러그를 끼워 전기를 통하게 하는 기구.",""
"콘크리트","concrete","","토목 공사나 건축의 재료로 쓰는, 시멘트에 모래와 자갈을 섞어 물에 반죽한 물질.",""
"콘택트렌즈","contact lens","","안경을 쓰는 대신에 눈의 각막에 직접 붙여서 사용하는 렌즈.",""
"콘테스트","contest; competition","","기술이나 실력 등을 겨루는 대회.",""
"콘트라베이스","contrabass","","바이올린처럼 생긴 현악기 중에서 크기는 가장 크고 소리는 가장 낮은 음을 내는 악기.",""
"콜걸","call girl; prostitute","","전화로 호출을 받고 상대를 만나 매춘을 하는 여자.",""
"콜드크림","cold cream","","얼굴을 닦거나 마사지할 때 쓰는, 기름기가 많은 크림.",""
"콜라","cola; Coke","","맛이 달고 독특한 향이 나는 검은색의 탄산음료.",""
"콜레라","cholera","","물과 음식에 있던 균에 의해 걸리며 심한 구토와 설사를 하는 증상을 가진 급성 전염병.",""
"콜레스테롤","cholesterol","","동물의 세포나 피에 들어 있으며 너무 많으면 동맥 경화증을 일으키는, 기름기가 많은 물질.",""
"콜록","with a cough","","가슴 속에서 울려 나오는 기침 소리.",""
"콜록거리다","keep coughing","","가슴 속에서 울려 나오는 기침 소리를 계속해서 내다.",""
"콜록대다","keep coughing","","가슴 속에서 울려 나오는 기침 소리를 계속해서 내다.",""
"콜록콜록","with coughs","","가슴 속에서 계속해서 울려 나오는 기침 소리.",""
"콜록콜록하다","cough","","가슴 속에서 계속해서 울려 나오는 기침 소리를 내다.",""
"콜록하다","cough","","가슴 속에서 울려 나오는 기침 소리를 내다.",""
"콜롬비아","Colombia","","남아메리카 서북부에 있는 나라. 안데스산맥을 끼고 있으며, 세계적인 커피 산지이다. 주요 언어는 에스파냐어이고 수도는 보고타이다.",""
"콜콜","zzz","","깊이 자면서 숨을 쉬는 소리. 또는 그 모양.",""
"콜콜거리다","keep breathing in sleep","","깊이 자면서 숨을 쉬는 소리를 자꾸 내다.",""
"콜콜대다","keep breathing in sleep","","깊이 자면서 숨을 쉬는 소리를 자꾸 내다.",""
"콜콜하다","breathe in sleep","","깊이 자면서 숨을 쉬는 소리를 내다.",""
"콜택시","call taxi; reservation taxi","","전화로 불러서 타는 택시.",""
"콤비","duo; pair; pairing","","어떤 일을 하기 위해 두 사람이 짝을 이루는 것. 또는 그 두 사람.",""
"콤팩트","compact","","분이 들어 있고 거울이 달린 휴대용 화장 도구.",""
"콤팩트디스크","compact disc","","필요한 정보나 내용을 디지털 방식으로 저장한 둥근 모양의 매체.",""
"콤플렉스","complex; inferiority complex","","무의식 속에 자리 잡고 사라지지 않는 생각이나 스스로 남보다 못하다고 여기는 생각.",""
"콧구멍","nostril","","코에 있는 두 구멍.",""
"콧김","breath from the nose","","콧구멍으로 나오는 더운 김.",""
"콧날","bridge of the nose","","코의 끝에서 두 눈 사이까지의 오똑한 선.",""
"콧노래","humming","","입은 다물고 코로 소리를 내어 부르는 노래.",""
"콧대","nose ridge","","콧등의 높이 솟아 있는 부분.",""
"콧등","nose ridge","","위로 솟아 있는 코의 줄기.",""
"콧물","nasal discharge","","콧구멍에서 나오는 끈끈한 액체.",""
"콧방귀","snort","","코로 나오는 숨을 막았다가 갑자기 터뜨리면서 내는 소리.",""
"콧방울","rounded side of the nose","","코끝의 양쪽에 방울처럼 둥글게 내민 부분.",""
"콧소리","nasal sound","","코가 막힌 듯이 내는 소리.",""
"콧속","nasal cavity","","콧구멍에서 목젖 윗부분에 이르는 빈 공간.",""
"콧수염","mustache","","코 아래에 난 수염.",""
"콧잔등","dorsum of the nose","","(낮잡아 이르는 말로) 콧등의 오목하게 들어간 부분.",""
"콧잔등이","dorsum of the nose","","(낮잡아 이르는 말로) 콧등의 오목하게 들어간 부분.",""
"콩가루","bean powder","","콩을 빻아서 만든 가루.",""
"콩고물","soybean flour","","콩가루로 만든 고물.",""
"콩기름","bean oil","","콩으로 짠 기름.",""
"콩깍지","hull; bean pod","","콩 알맹이를 빼내고 남은 껍질.",""
"콩나물","kongnamul","","노랗고 둥근 콩을 싹을 틔워서 그늘에 두고 물을 주어 뿌리가 자라게 한 식물. 또는 그것으로 만든 나물.",""
"콩닥콩닥","with thumps","","작은 절구나 방아를 잇따라 찧을 때 나는 소리. 또는 그 모양.",""
"콩닥콩닥하다","keep thumping","","작은 절구나 방아를 잇따라 찧는 소리가 나다. 또는 그런 소리를 내다.",""
"콩밥","rice with beans","","쌀에 콩을 섞어서 지은 밥.",""
"콩알","bean","","콩의 하나하나의 알.",""
"콩자반","kongjaban","","볶거나 삶아서 익힌 콩을 기름, 깨, 물엿 등과 함께 간장에 넣고 조린 반찬.",""
"콩쥐","Kongjwi","","고전소설 ‘콩쥐 팥쥐’의 여주인공. 착한 마음씨를 지녔으며 욕심 많은 이복동생 팥쥐와 계모의 구박을 받으나 선녀의 도움으로 어려움을 이겨 내고 감사와 결혼한다.",""
"콩콩","with a thump","","작고 가벼운 물건이 바닥이나 물체 위에 떨어지거나 부딪쳐서 나는 소리.",""
"콩콩거리다","thump","","작고 가벼운 물건이 잇따라 바닥이나 물체 위에 떨어지거나 부딪쳐서 소리가 나다. 또는 그런 소리를 내다.",""
"콩콩대다","thump","","작고 가벼운 물건이 잇따라 바닥이나 물체 위에 떨어지거나 부딪쳐서 소리가 나다. 또는 그런 소리를 내다.",""
"콩콩이다","thump","","작고 가벼운 물건이 바닥이나 물체 위에 떨어지거나 부딪쳐서 소리가 나다. 또는 그런 소리를 내다.",""
"콩콩하다","thump","","작고 가벼운 물건이 잇따라 바닥이나 물체 위에 떨어지거나 부딪쳐서 소리가 나다. 또는 그런 소리를 내다.",""
"콩쿠르","competition; contest; concours","","음악, 미술, 영화 제작 등의 실력을 겨루기 위해 여는 대회.",""
"콩트","sketch; vignette; conte","","단편 소설보다도 더 짧고 재치 있게 쓴 소설.",""
"콩팥","kidney","","몸 안의 불필요한 물질을 몸 밖으로 내보내고 체액을 만들거나 그 양을 유지하는 일을 하는 내장 기관.",""
"콰르릉","boom; with thunder","","폭탄 등이 터지거나 천둥이 치며 시끄럽게 울리는 소리.",""
"콱","with a thrust","","세게 박거나 찌르거나 부딪치는 모양.",""
"콱콱","with thrusts","","세게 연달아 박거나 찌르거나 부딪치는 모양.",""
"콸콸","gushingly","","많은 양의 액체가 급히 세차게 쏟아져 흐르는 소리.",""
"쾅","with a thump","","무겁고 단단한 물체가 바닥에 떨어지거나 벽 또는 다른 물체와 부딪쳐 울리는 소리.",""
"쾅쾅","with thumps","","무겁고 단단한 물체가 연달아 바닥에 떨어지거나 벽 또는 다른 물체와 부딪쳐 울리는 소리.",""
"쾅쾅거리다","thump","","무겁고 단단한 물체가 바닥에 떨어지거나 벽 또는 다른 물체와 부딪쳐 울리는 소리가 자꾸 나다. 또는 그런 소리를 자꾸 내다.",""
"쾅쾅대다","thump","","무겁고 단단한 물체가 바닥에 떨어지거나 벽 또는 다른 물체와 부딪쳐 울리는 소리가 자꾸 나다. 또는 그런 소리를 자꾸 내다.",""
"쾌감","pleasure; pleasant feeling","","매우 기분이 좋은 느낌.",""
"쾌거","splendid feat","","통쾌하고 장한 일.",""
"쾌락","pleasure; delight","","유쾌하고 즐거움. 또는 그런 느낌.",""
"쾌속","high speed","","속도가 매우 빠름. 또는 그 속도.",""
"쾌속선","fast boat; high-speed boat","","속도가 매우 빠른 배.",""
"쾌속정","fast boat; high-speed boat","","속도가 매우 빠른 작은 배.",""
"쾌유","complete recovery","","병이나 상처가 완전히 나음.",""
"쾌유되다","be recovered completely","","병이나 상처가 완전히 낫게 되다.",""
"쾌유하다","recover completely","","병이나 상처가 완전히 낫다.",""
"쾌재","yells of delight","","일이 마음먹은 대로 잘되어 만족스럽게 여김. 또는 그럴 때 지르는 소리.",""
"쾌적하다","pleasant","","기분이 상쾌하고 아주 좋다.",""
"쾌조","good condition; favorable progress","","일이 잘되어 가는 상태.",""
"쾌청하다","fine; clear","","하늘이 활짝 개어 날씨가 맑다.",""
"쾌활하다","cheerful; lively","","명랑하고 활발하다.",""
"쾌히","pleasantly","","즐겁고 신이 나게.",""
"쾨쾨하다","musty; fusty; stinky; smelly","","몹시 더러워지거나 썩어서 비위에 거슬릴 만큼 냄새가 고리다.",""
"쿠당탕","with a thump","","단단하고 큰 물건이 잘 울리는 바닥에 떨어지거나 부딪칠 때 나는 소리.",""
"쿠당탕거리다","keep thumping","","단단하고 큰 물건이 잘 울리는 바닥에 떨어지거나 부딪치는 소리가 자꾸 나다. 또는 그런 소리를 자꾸 내다.",""
"쿠당탕대다","keep thumping","","단단하고 큰 물건이 잘 울리는 바닥에 떨어지거나 부딪치는 소리가 자꾸 나다. 또는 그런 소리를 자꾸 내다.",""
"쿠당탕하다","thump","","단단하고 큰 물건이 잘 울리는 바닥에 떨어지거나 부딪치는 소리가 나다. 또는 그런 소리를 내다.",""
"쿠데타","coup","","군사적 힘을 동원하여 정권을 빼앗으려고 갑자기 벌이는 행동.",""
"쿠리다","stinking","","냄새가 똥이나 방귀 냄새와 같다.",""
"쿠바","Cuba","","중앙아메리카 카리브해에 있는 섬나라. 사회주의 국가로 주요 생산물로는 사탕수수, 담배 등이 있다. 주요 언어는 에스파냐어이고 수도는 아바나이다.",""
"쿠션","cushion","","앉을 자리에 솜이나 용수철 등을 넣어 편하게 앉도록 만든 것.",""
"쿠웨이트","the State of Kuwait","","아라비아반도 동북부에 있는 나라. 석유 자원이 풍부하여 국민 소득이 높다. 공용어는 아랍어이고 수도는 쿠웨이트이다.",""
"쿠키","cookie","","밀가루 반죽에 여러 가지 재료를 넣고 구운 서양식 과자.",""
"쿠폰","prepaid ticket; voucher","","한 장씩 떼어 돈처럼 사용하는 표.",""
"쿡","with a thrust","","크게 또는 깊이 찌르거나 박거나 찍는 모양.",""
"쿡쿡","with a thrust","","크게 또는 깊이 자꾸 찌르거나 박거나 찍는 모양.",""
"쿡쿡거리다","thrust; stab; hit","","크게 또는 깊이 계속해서 찌르거나 박거나 찍다.",""
"쿡쿡대다","thrust; stab; hit","","크게 또는 깊이 계속해서 찌르거나 박거나 찍다.",""
"쿡쿡하다","thrust; stab; hit","","크게 또는 깊이 자꾸 찌르거나 박거나 찍다.",""
"쿨렁쿨렁","with a slosh","","병이나 통에 든 액체가 자꾸 요란하게 흔들리는 소리. 또는 그 모양.",""
"쿨쿨","zzz","","깊이 잠들어서 숨을 크게 쉬는 소리. 또는 그 모양.",""
"쿵","thump; thud","","크고 무거운 물건이 바닥이나 다른 물체에 떨어지거나 부딪쳐 나는 소리.",""
"쿵쾅","bang; boom","","폭발물이나 북소리 등이 크고 작게 울리어 나는 소리.",""
"쿵쾅거리다","keep banging; keep pounding","","폭발물이나 북소리 등이 크고 작게 울리는 소리가 연달아 나다. 또는 그런 소리를 연달아 내다.",""
"쿵쾅대다","keep banging; keep pounding","","폭발물이나 북소리 등이 크고 작게 울리는 소리가 연달아 나다. 또는 그런 소리를 연달아 내다.",""
"쿵쾅이다","bang; pound","","폭발물이나 북소리 등이 크고 작게 바뀌면서 요란하게 울리는 소리가 나다. 또는 그런 소리를 내다.",""
"쿵쾅쿵쾅","bang; boom","","폭발물이나 북소리 등이 크고 작게 연달아 울리어 나는 소리.",""
"쿵쾅하다","bang; pound","","폭발물이나 북소리 등이 크고 작게 바뀌면서 요란하게 울리는 소리가 나다. 또는 그런 소리를 내다.",""
